,0
6140,89.0
6141,91.0
6142,89.0
6143,88.0
6144,86.0
6145,87.0
6146,87.0
6147,91.0
6148,95.0
6149,94.0
6150,97.0
6151,105.0
6152,109.0
6153,112.0
6154,109.0
6155,105.0
6156,98.0
6157,100.0
6158,99.0
6159,102.0
6160,106.0
6161,110.0
6162,111.0
6163,116.0
6164,114.0
6165,126.0
6166,120.0
6167,118.0
6168,116.0
6169,111.0
6170,117.0
6171,122.0
6172,118.0
6173,124.0
6174,127.0
6175,126.0
6176,127.0
6177,132.0
6178,135.0
6179,125.0
6180,124.0
6181,128.0
6182,128.0
6183,126.0
6184,133.0
6185,133.0
6186,133.0
6187,129.0
6188,134.0
6189,138.0
6190,135.0
6191,138.0
6192,136.0
6193,137.0
6194,134.0
6195,134.0
6196,140.0
6197,136.0
6198,138.0
6199,138.0
6200,139.0
6201,138.0
6202,139.0
6203,128.0
6204,138.0
6205,134.0
6206,136.0
6207,132.0
6208,139.0
6209,139.0
6210,131.0
6211,134.0
6212,140.0
6213,138.0
6214,129.0
6215,133.0
6216,134.0
6217,131.0
6218,130.0
6219,134.0
6220,133.0
6221,130.0
6222,134.0
6223,134.0
6224,128.0
6225,136.0
6226,135.0
6227,137.0
6228,139.0
6229,142.0
6230,139.0
6231,140.0
6232,140.0
6233,140.0
6234,136.0
6235,139.0
6236,138.0
6237,143.0
6238,141.0
6239,135.0
6240,134.0
6241,136.0
6242,132.0
6243,131.0
6244,138.0
6245,132.0
6246,135.0
6247,134.0
6248,143.0
6249,133.0
6250,138.0
6251,132.0
6252,132.0
6253,132.0
6254,129.0
6255,128.0
6256,130.0
6257,134.0
6258,132.0
6259,132.0
6260,129.0
6261,128.0
6262,129.0
6263,129.0
6264,122.0
6265,126.0
6266,128.0
6267,130.0
6268,129.0
6269,124.0
6270,120.0
6271,121.0
6272,117.0
6273,113.0
6274,108.0
6275,108.0
6276,105.0
6277,106.0
6278,104.0
6279,108.0
6280,103.0
6281,100.0
6282,101.0
6283,98.0
6284,96.0
6285,96.0
6286,93.0
6287,88.0
6288,88.0
6289,92.0
6290,94.0
6291,90.0
6292,88.0
6293,88.0
6294,85.0
6295,83.0
6296,87.0
6297,81.0
6298,82.0
6299,83.0
6300,84.0
6301,88.0
6302,88.0
6303,95.0
6304,92.0
6305,85.0
6306,84.0
6307,87.0
6308,86.0
6309,82.0
6310,81.0
6311,82.0
6312,80.0
6313,78.0
6314,80.0
6315,85.0
6316,78.0
6317,80.0
6318,76.0
6319,76.0
6320,76.0
6321,77.0
6322,73.0
6323,68.0
6324,66.0
6325,65.0
6326,66.0
6327,64.0
6328,64.0
6329,62.0
6330,59.0
6331,55.0
6332,54.0
6333,52.0
6334,49.0
6335,46.0
6336,44.0
6337,44.0
6338,46.0
6339,42.0
6340,44.0
6341,40.0
6342,40.0
6343,33.0
6344,36.0
6345,34.0
6346,34.0
6347,29.0
6348,29.0
6349,30.0
6350,28.0
6351,27.0
6352,26.0
6353,23.0
6354,27.0
6355,24.0
6356,25.0
6357,26.0
6358,27.0
6359,24.0
6360,25.0
6361,26.0
6362,25.0
6363,23.0
6364,22.0
6365,21.0
6366,18.0
6367,16.0
6368,18.0
6369,16.0
6370,14.0
6371,15.0
6372,15.0
6373,15.0
6374,14.0
6375,14.0
6376,13.0
6377,13.0
6378,12.0
6379,14.0
6380,13.0
6381,12.0
6382,12.0
6383,12.0
6384,11.0
6385,11.0
6386,10.0
6387,13.0
6388,10.0
6389,11.0
6390,11.0
6391,12.0
6392,12.0
6393,12.0
6394,12.0
6395,10.0
6396,11.0
6397,12.0
6398,13.0
6399,14.0
6400,12.0
6401,12.0
6402,15.0
6403,17.0
6404,19.0
6405,18.0
6406,18.0
6407,17.0
6408,17.0
6409,19.0
6410,21.0
6411,24.0
6412,25.0
6413,28.0
6414,30.0
6415,29.0
6416,30.0
6417,34.0
6418,32.0
6419,32.0
6420,30.0
6421,33.0
6422,36.0
6423,38.0
6424,40.0
6425,42.0
6426,43.0
6427,45.0
6428,47.0
6429,49.0
6430,50.0
6431,52.0
6432,48.0
6433,47.0
6434,50.0
6435,53.0
6436,54.0
6437,55.0
6438,59.0
6439,64.0
6440,67.0
6441,70.0
6442,71.0
6443,72.0
6444,67.0
6445,70.0
6446,72.0
6447,72.0
6448,78.0
6449,78.0
6450,83.0
6451,83.0
6452,91.0
6453,96.0
6454,98.0
6455,92.0
6456,91.0
6457,94.0
6458,92.0
6459,96.0
6460,98.0
6461,102.0
6462,106.0
6463,107.0
6464,106.0
6465,113.0
6466,114.0
6467,112.0
6468,110.0
6469,110.0
6470,110.0
6471,111.0
6472,113.0
6473,114.0
6474,111.0
6475,118.0
6476,114.0
6477,117.0
6478,117.0
6479,121.0
6480,120.0
6481,119.0
6482,126.0
6483,126.0
6484,130.0
6485,131.0
6486,132.0
6487,133.0
6488,134.0
6489,136.0
6490,135.0
6491,134.0
6492,130.0
6493,132.0
6494,134.0
6495,133.0
6496,130.0
6497,132.0
6498,132.0
6499,130.0
6500,127.0
6501,130.0
6502,131.0
6503,129.0
6504,131.0
6505,131.0
6506,130.0
6507,130.0
6508,132.0
6509,131.0
6510,131.0
6511,134.0
6512,128.0
6513,131.0
6514,134.0
6515,129.0
6516,121.0
6517,126.0
6518,125.0
6519,127.0
6520,131.0
6521,127.0
6522,127.0
6523,128.0
6524,134.0
6525,131.0
6526,128.0
6527,128.0
6528,124.0
6529,127.0
6530,126.0
6531,124.0
6532,120.0
6533,123.0
6534,119.0
6535,122.0
6536,128.0
6537,125.0
6538,124.0
6539,119.0
6540,119.0
6541,118.0
6542,122.0
6543,123.0
6544,117.0
6545,120.0
6546,119.0
6547,118.0
6548,117.0
6549,111.0
6550,117.0
6551,110.0
6552,110.0
6553,111.0
6554,115.0
6555,114.0
6556,114.0
6557,110.0
6558,106.0
6559,104.0
6560,101.0
6561,97.0
6562,95.0
6563,93.0
6564,90.0
6565,92.0
6566,90.0
6567,92.0
6568,90.0
6569,89.0
6570,86.0
6571,84.0
6572,87.0
6573,87.0
6574,83.0
6575,82.0
6576,84.0
6577,82.0
6578,83.0
6579,82.0
6580,86.0
6581,87.0
6582,0.0
6583,82.0
6584,80.0
6585,81.0
6586,83.0
6587,79.0
6588,82.0
6589,77.0
6590,81.0
6591,76.0
6592,75.0
6593,74.0
6594,68.0
6595,70.0
6596,66.0
6597,64.0
6598,63.0
6599,61.0
6600,60.0
6601,58.0
6602,62.0
6603,62.0
6604,57.0
6605,56.0
6606,50.0
6607,51.0
6608,48.0
6609,46.0
6610,42.0
6611,41.0
6612,38.0
6613,38.0
6614,40.0
6615,38.0
6616,36.0
6617,34.0
6618,31.0
6619,33.0
6620,30.0
6621,31.0
6622,28.0
6623,25.0
6624,24.0
6625,22.0
6626,22.0
6627,22.0
6628,21.0
6629,19.0
6630,19.0
6631,19.0
6632,19.0
6633,18.0
6634,15.0
6635,14.0
6636,14.0
6637,14.0
6638,14.0
6639,14.0
6640,12.0
6641,12.0
6642,10.0
6643,11.0
6644,11.0
6645,11.0
6646,11.0
6647,10.0
6648,10.0
6649,9.0
6650,10.0
6651,10.0
6652,8.0
6653,9.0
6654,9.0
6655,9.0
6656,10.0
6657,10.0
6658,8.0
6659,9.0
6660,8.0
6661,8.0
6662,10.0
6663,10.0
6664,11.0
6665,11.0
6666,11.0
6667,13.0
6668,15.0
6669,14.0
6670,13.0
6671,12.0
6672,12.0
6673,14.0
6674,14.0
6675,16.0
6676,18.0
6677,19.0
6678,22.0
6679,25.0
6680,28.0
6681,29.0
6682,30.0
6683,28.0
6684,28.0
6685,30.0
6686,34.0
6687,40.0
6688,44.0
6689,48.0
6690,55.0
6691,68.0
6692,73.0
6693,83.0
6694,80.0
6695,80.0
6696,79.0
6697,84.0
6698,97.0
6699,107.0
6700,114.0
6701,113.0
6702,127.0
6703,122.0
6704,128.0
6705,121.0
6706,120.0
6707,120.0
6708,128.0
6709,128.0
6710,132.0
6711,140.0
6712,138.0
6713,128.0
6714,137.0
6715,132.0
6716,134.0
6717,127.0
6718,132.0
6719,127.0
6720,118.0
6721,130.0
6722,130.0
6723,125.0
6724,125.0
6725,114.0
6726,126.0
6727,117.0
6728,126.0
6729,118.0
6730,129.0
6731,114.0
6732,111.0
6733,104.0
6734,104.0
6735,108.0
6736,115.0
6737,123.0
6738,121.0
6739,113.0
6740,121.0
6741,117.0
6742,119.0
6743,116.0
6744,116.0
6745,120.0
6746,122.0
6747,118.0
6748,124.0
6749,116.0
6750,119.0
6751,118.0
6752,119.0
6753,124.0
6754,117.0
6755,116.0
6756,117.0
6757,123.0
6758,124.0
6759,120.0
6760,126.0
6761,123.0
6762,122.0
6763,122.0
6764,123.0
6765,128.0
6766,130.0
6767,126.0
6768,123.0
6769,125.0
6770,136.0
6771,128.0
6772,125.0
6773,130.0
6774,116.0
6775,126.0
6776,122.0
6777,121.0
6778,134.0
6779,126.0
6780,124.0
6781,131.0
6782,122.0
6783,132.0
6784,127.0
6785,127.0
6786,132.0
6787,135.0
6788,129.0
6789,138.0
6790,132.0
6791,134.0
6792,127.0
6793,129.0
6794,134.0
6795,129.0
6796,133.0
6797,132.0
6798,138.0
6799,144.0
6800,149.0
6801,139.0
6802,141.0
6803,132.0
6804,132.0
6805,135.0
6806,144.0
6807,142.0
6808,140.0
6809,137.0
6810,134.0
6811,134.0
6812,145.0
6813,141.0
6814,146.0
6815,147.0
6816,137.0
6817,146.0
6818,137.0
6819,144.0
6820,128.0
6821,131.0
6822,141.0
6823,138.0
6824,141.0
6825,136.0
6826,142.0
6827,138.0
6828,126.0
6829,139.0
6830,139.0
6831,130.0
6832,126.0
6833,126.0
6834,127.0
6835,130.0
6836,128.0
6837,122.0
6838,128.0
6839,120.0
6840,114.0
6841,114.0
6842,120.0
6843,117.0
6844,114.0
6845,114.0
6846,116.0
6847,105.0
6848,111.0
6849,118.0
6850,108.0
6851,111.0
6852,105.0
6853,102.0
6854,102.0
6855,97.0
6856,96.0
6857,95.0
6858,97.0
6859,93.0
6860,93.0
6861,90.0
6862,85.0
6863,85.0
6864,85.0
6865,86.0
6866,86.0
6867,90.0
6868,86.0
6869,82.0
6870,80.0
6871,81.0
6872,76.0
6873,81.0
6874,80.0
6875,75.0
6876,78.0
6877,83.0
6878,85.0
6879,78.0
6880,76.0
6881,76.0
6882,75.0
6883,72.0
6884,71.0
6885,71.0
6886,65.0
6887,58.0
6888,57.0
6889,61.0
6890,60.0
6891,61.0
6892,56.0
6893,52.0
6894,52.0
6895,48.0
6896,49.0
6897,49.0
6898,45.0
6899,38.0
6900,37.0
6901,38.0
6902,38.0
6903,37.0
6904,36.0
6905,34.0
6906,33.0
6907,34.0
6908,32.0
6909,30.0
6910,28.0
6911,26.0
6912,26.0
6913,27.0
6914,28.0
6915,25.0
6916,23.0
6917,19.0
6918,18.0
6919,18.0
6920,20.0
6921,18.0
6922,16.0
6923,14.0
6924,12.0
6925,14.0
6926,14.0
6927,14.0
6928,12.0
6929,12.0
6930,10.0
6931,12.0
6932,12.0
6933,12.0
6934,10.0
6935,10.0
6936,10.0
6937,11.0
6938,10.0
6939,10.0
6940,9.0
6941,8.0
6942,9.0
6943,9.0
6944,11.0
6945,10.0
6946,10.0
6947,9.0
6948,9.0
6949,9.0
6950,10.0
6951,11.0
6952,10.0
6953,10.0
6954,12.0
6955,12.0
6956,14.0
6957,14.0
6958,13.0
6959,14.0
6960,12.0
6961,13.0
6962,16.0
6963,16.0
6964,16.0
6965,18.0
6966,21.0
6967,25.0
6968,26.0
6969,30.0
6970,27.0
6971,29.0
6972,30.0
6973,30.0
6974,34.0
6975,40.0
6976,44.0
6977,50.0
6978,59.0
6979,66.0
6980,77.0
6981,80.0
6982,84.0
6983,79.0
6984,88.0
6985,91.0
6986,108.0
6987,118.0
6988,118.0
6989,122.0
6990,124.0
6991,123.0
6992,132.0
6993,135.0
6994,130.0
6995,130.0
6996,136.0
6997,128.0
6998,136.0
6999,137.0
7000,132.0
7001,131.0
7002,138.0
7003,137.0
7004,131.0
7005,129.0
7006,124.0
7007,116.0
7008,114.0
7009,118.0
7010,122.0
7011,119.0
7012,123.0
7013,126.0
7014,117.0
7015,127.0
7016,119.0
7017,122.0
7018,128.0
7019,122.0
7020,121.0
7021,120.0
7022,118.0
7023,120.0
7024,119.0
7025,120.0
7026,125.0
7027,120.0
7028,115.0
7029,114.0
7030,118.0
7031,117.0
7032,119.0
7033,108.0
7034,121.0
7035,119.0
7036,117.0
7037,124.0
7038,122.0
7039,119.0
7040,125.0
7041,118.0
7042,124.0
7043,116.0
7044,116.0
7045,127.0
7046,125.0
7047,124.0
7048,125.0
7049,126.0
7050,124.0
7051,122.0
7052,130.0
7053,120.0
7054,122.0
7055,122.0
7056,125.0
7057,124.0
7058,126.0
7059,124.0
7060,130.0
7061,127.0
7062,124.0
7063,131.0
7064,134.0
7065,135.0
7066,128.0
7067,128.0
7068,130.0
7069,129.0
7070,127.0
7071,128.0
7072,129.0
7073,126.0
7074,133.0
7075,132.0
7076,124.0
7077,134.0
7078,135.0
7079,132.0
7080,128.0
7081,128.0
7082,132.0
7083,133.0
7084,137.0
7085,126.0
7086,130.0
7087,136.0
7088,140.0
7089,138.0
7090,137.0
7091,136.0
7092,132.0
7093,137.0
7094,147.0
7095,148.0
7096,140.0
7097,134.0
7098,140.0
7099,146.0
7100,144.0
7101,144.0
7102,139.0
7103,136.0
7104,138.0
7105,138.0
7106,142.0
7107,134.0
7108,140.0
7109,140.0
7110,139.0
7111,138.0
7112,138.0
7113,134.0
7114,121.0
7115,129.0
7116,133.0
7117,123.0
7118,123.0
7119,123.0
7120,123.0
7121,123.0
7122,116.0
7123,118.0
7124,122.0
7125,124.0
7126,121.0
7127,120.0
7128,118.0
7129,119.0
7130,115.0
7131,118.0
7132,120.0
7133,115.0
7134,110.0
7135,116.0
7136,110.0
7137,115.0
7138,101.0
7139,108.0
7140,101.0
7141,103.0
7142,105.0
7143,90.0
7144,98.0
7145,91.0
7146,88.0
7147,90.0
7148,92.0
7149,88.0
7150,79.0
7151,80.0
7152,80.0
7153,80.0
7154,86.0
7155,81.0
7156,84.0
7157,83.0
7158,76.0
7159,75.0
7160,85.0
7161,78.0
7162,78.0
7163,79.0
7164,74.0
7165,69.0
7166,78.0
7167,76.0
7168,76.0
7169,76.0
7170,75.0
7171,74.0
7172,71.0
7173,70.0
7174,67.0
7175,63.0
7176,61.0
7177,58.0
7178,58.0
7179,60.0
7180,56.0
7181,53.0
7182,53.0
7183,56.0
7184,58.0
7185,54.0
7186,47.0
7187,42.0
7188,40.0
7189,41.0
7190,41.0
7191,35.0
7192,37.0
7193,36.0
7194,33.0
7195,32.0
7196,30.0
7197,30.0
7198,28.0
7199,25.0
7200,27.0
7201,27.0
7202,26.0
7203,24.0
7204,23.0
7205,19.0
7206,19.0
7207,18.0
7208,19.0
7209,18.0
7210,17.0
7211,14.0
7212,13.0
7213,13.0
7214,14.0
7215,14.0
7216,14.0
7217,12.0
7218,12.0
7219,12.0
7220,13.0
7221,13.0
7222,12.0
7223,11.0
7224,11.0
7225,11.0
7226,12.0
7227,10.0
7228,10.0
7229,9.0
7230,9.0
7231,10.0
7232,10.0
7233,10.0
7234,10.0
7235,10.0
7236,9.0
7237,9.0
7238,10.0
7239,10.0
7240,10.0
7241,10.0
7242,11.0
7243,12.0
7244,12.0
7245,13.0
7246,13.0
7247,11.0
7248,11.0
7249,13.0
7250,14.0
7251,15.0
7252,17.0
7253,17.0
7254,19.0
7255,24.0
7256,27.0
7257,29.0
7258,29.0
7259,28.0
7260,26.0
7261,31.0
7262,32.0
7263,39.0
7264,45.0
7265,47.0
7266,55.0
7267,62.0
7268,80.0
7269,80.0
7270,77.0
7271,80.0
7272,80.0
7273,90.0
7274,104.0
7275,110.0
7276,119.0
7277,108.0
7278,118.0
7279,125.0
7280,121.0
7281,134.0
7282,124.0
7283,133.0
7284,130.0
7285,134.0
7286,132.0
7287,142.0
7288,131.0
7289,136.0
7290,130.0
7291,131.0
7292,140.0
7293,136.0
7294,137.0
7295,123.0
7296,118.0
7297,121.0
7298,117.0
7299,121.0
7300,116.0
7301,116.0
7302,119.0
7303,124.0
7304,123.0
7305,121.0
7306,130.0
7307,123.0
7308,113.0
7309,116.0
7310,120.0
7311,119.0
7312,113.0
7313,113.0
7314,117.0
7315,126.0
7316,122.0
7317,123.0
7318,128.0
7319,118.0
7320,114.0
7321,116.0
7322,120.0
7323,115.0
7324,122.0
7325,124.0
7326,116.0
7327,123.0
7328,122.0
7329,127.0
7330,122.0
7331,121.0
7332,122.0
7333,124.0
7334,120.0
7335,129.0
7336,127.0
7337,124.0
7338,125.0
7339,126.0
7340,120.0
7341,131.0
7342,128.0
7343,124.0
7344,124.0
7345,127.0
7346,128.0
7347,123.0
7348,126.0
7349,125.0
7350,126.0
7351,121.0
7352,128.0
7353,127.0
7354,130.0
7355,128.0
7356,123.0
7357,138.0
7358,128.0
7359,140.0
7360,131.0
7361,127.0
7362,131.0
7363,127.0
7364,121.0
7365,131.0
7366,125.0
7367,118.0
7368,125.0
7369,125.0
7370,133.0
7371,140.0
7372,136.0
7373,128.0
7374,132.0
7375,142.0
7376,150.0
7377,151.0
7378,139.0
7379,136.0
7380,131.0
7381,136.0
7382,153.0
7383,152.0
7384,147.0
7385,137.0
7386,145.0
7387,153.0
7388,156.0
7389,161.0
7390,147.0
7391,142.0
7392,146.0
7393,151.0
7394,161.0
7395,153.0
7396,152.0
7397,146.0
7398,148.0
7399,156.0
7400,151.0
7401,149.0
7402,140.0
7403,144.0
7404,140.0
7405,136.0
7406,130.0
7407,127.0
7408,124.0
7409,129.0
7410,126.0
7411,129.0
7412,133.0
7413,129.0
7414,130.0
7415,126.0
7416,131.0
7417,130.0
7418,131.0
7419,123.0
7420,126.0
7421,119.0
7422,113.0
7423,114.0
7424,117.0
7425,107.0
7426,110.0
7427,114.0
7428,108.0
7429,108.0
7430,114.0
7431,114.0
7432,104.0
7433,100.0
7434,102.0
7435,96.0
7436,96.0
7437,92.0
7438,94.0
7439,89.0
7440,86.0
7441,90.0
7442,86.0
7443,90.0
7444,93.0
7445,84.0
7446,83.0
7447,82.0
7448,80.0
7449,80.0
7450,87.0
7451,85.0
7452,81.0
7453,89.0
7454,81.0
7455,86.0
7456,74.0
7457,77.0
7458,78.0
7459,75.0
7460,76.0
7461,74.0
7462,67.0
7463,66.0
7464,64.0
7465,64.0
7466,70.0
7467,60.0
7468,64.0
7469,59.0
7470,57.0
7471,55.0
7472,56.0
7473,51.0
7474,48.0
7475,44.0
7476,43.0
7477,41.0
7478,45.0
7479,41.0
7480,38.0
7481,34.0
7482,33.0
7483,34.0
7484,34.0
7485,34.0
7486,31.0
7487,29.0
7488,28.0
7489,29.0
7490,27.0
7491,28.0
7492,24.0
7493,21.0
7494,20.0
7495,19.0
7496,21.0
7497,20.0
7498,17.0
7499,15.0
7500,14.0
7501,15.0
7502,16.0
7503,14.0
7504,14.0
7505,13.0
7506,12.0
7507,14.0
7508,14.0
7509,14.0
7510,12.0
7511,12.0
7512,12.0
7513,12.0
7514,12.0
7515,12.0
7516,11.0
7517,11.0
7518,9.0
7519,10.0
7520,10.0
7521,10.0
7522,11.0
7523,10.0
7524,10.0
7525,10.0
7526,10.0
7527,10.0
7528,10.0
7529,10.0
7530,11.0
7531,13.0
7532,14.0
7533,14.0
7534,14.0
7535,13.0
7536,12.0
7537,12.0
7538,15.0
7539,18.0
7540,18.0
7541,18.0
7542,21.0
7543,25.0
7544,28.0
7545,30.0
7546,28.0
7547,28.0
7548,29.0
7549,30.0
7550,35.0
7551,40.0
7552,46.0
7553,48.0
7554,62.0
7555,70.0
7556,78.0
7557,85.0
7558,85.0
7559,80.0
7560,86.0
7561,96.0
7562,106.0
7563,116.0
7564,122.0
7565,127.0
7566,124.0
7567,126.0
7568,133.0
7569,127.0
7570,134.0
7571,135.0
7572,136.0
7573,146.0
7574,138.0
7575,146.0
7576,143.0
7577,149.0
7578,137.0
7579,135.0
7580,140.0
7581,133.0
7582,129.0
7583,128.0
7584,122.0
7585,120.0
7586,124.0
7587,128.0
7588,120.0
7589,118.0
7590,125.0
7591,125.0
7592,130.0
7593,120.0
7594,125.0
7595,126.0
7596,117.0
7597,117.0
7598,112.0
7599,116.0
7600,118.0
7601,118.0
7602,125.0
7603,116.0
7604,114.0
7605,118.0
7606,120.0
7607,122.0
7608,119.0
7609,119.0
7610,123.0
7611,122.0
7612,120.0
7613,124.0
7614,124.0
7615,124.0
7616,130.0
7617,125.0
7618,128.0
7619,124.0
7620,118.0
7621,122.0
7622,121.0
7623,131.0
7624,131.0
7625,124.0
7626,124.0
7627,124.0
7628,130.0
7629,130.0
7630,126.0
7631,115.0
7632,123.0
7633,126.0
7634,125.0
7635,126.0
7636,135.0
7637,127.0
7638,124.0
7639,128.0
7640,130.0
7641,129.0
7642,133.0
7643,129.0
7644,126.0
7645,122.0
7646,131.0
7647,121.0
7648,122.0
7649,124.0
7650,123.0
7651,126.0
7652,135.0
7653,129.0
7654,131.0
7655,130.0
7656,129.0
7657,129.0
7658,140.0
7659,133.0
7660,134.0
7661,135.0
7662,139.0
7663,142.0
7664,150.0
7665,148.0
7666,144.0
7667,138.0
7668,142.0
7669,150.0
7670,172.0
7671,169.0
7672,163.0
7673,165.0
7674,162.0
7675,176.0
7676,167.0
7677,161.0
7678,160.0
7679,148.0
7680,148.0
7681,153.0
7682,141.0
7683,142.0
7684,140.0
7685,142.0
7686,143.0
7687,149.0
7688,137.0
7689,129.0
7690,128.0
7691,124.0
7692,133.0
7693,130.0
7694,131.0
7695,122.0
7696,126.0
7697,126.0
7698,133.0
7699,130.0
7700,136.0
7701,134.0
7702,132.0
7703,130.0
7704,127.0
7705,134.0
7706,136.0
7707,128.0
7708,128.0
7709,126.0
7710,126.0
7711,121.0
7712,119.0
7713,115.0
7714,109.0
7715,116.0
7716,106.0
7717,114.0
7718,114.0
7719,103.0
7720,108.0
7721,98.0
7722,97.0
7723,97.0
7724,99.0
7725,93.0
7726,94.0
7727,93.0
7728,83.0
7729,90.0
7730,88.0
7731,92.0
7732,95.0
7733,96.0
7734,88.0
7735,88.0
7736,86.0
7737,86.0
7738,80.0
7739,80.0
7740,80.0
7741,82.0
7742,82.0
7743,80.0
7744,79.0
7745,80.0
7746,74.0
7747,74.0
7748,78.0
7749,74.0
7750,69.0
7751,71.0
7752,63.0
7753,65.0
7754,70.0
7755,65.0
7756,62.0
7757,62.0
7758,59.0
7759,59.0
7760,59.0
7761,53.0
7762,52.0
7763,48.0
7764,45.0
7765,46.0
7766,48.0
7767,42.0
7768,39.0
7769,40.0
7770,36.0
7771,37.0
7772,36.0
7773,36.0
7774,32.0
7775,30.0
7776,30.0
7777,31.0
7778,30.0
7779,28.0
7780,27.0
7781,24.0
7782,22.0
7783,21.0
7784,22.0
7785,21.0
7786,18.0
7787,17.0
7788,16.0
7789,15.0
7790,16.0
7791,16.0
7792,15.0
7793,14.0
7794,15.0
7795,14.0
7796,15.0
7797,15.0
7798,14.0
7799,13.0
7800,14.0
7801,14.0
7802,14.0
7803,12.0
7804,12.0
7805,11.0
7806,11.0
7807,11.0
7808,10.0
7809,12.0
7810,11.0
7811,11.0
7812,11.0
7813,10.0
7814,11.0
7815,10.0
7816,12.0
7817,11.0
7818,12.0
7819,14.0
7820,15.0
7821,14.0
7822,14.0
7823,13.0
7824,12.0
7825,12.0
7826,14.0
7827,16.0
7828,16.0
7829,17.0
7830,20.0
7831,25.0
7832,27.0
7833,30.0
7834,27.0
7835,27.0
7836,28.0
7837,29.0
7838,34.0
7839,37.0
7840,39.0
7841,44.0
7842,53.0
7843,62.0
7844,73.0
7845,78.0
7846,80.0
7847,76.0
7848,77.0
7849,88.0
7850,99.0
7851,112.0
7852,114.0
7853,119.0
7854,126.0
7855,136.0
7856,136.0
7857,143.0
7858,129.0
7859,128.0
7860,134.0
7861,136.0
7862,128.0
7863,143.0
7864,145.0
7865,133.0
7866,143.0
7867,137.0
7868,142.0
7869,141.0
7870,135.0
7871,128.0
7872,123.0
7873,132.0
7874,126.0
7875,130.0
7876,132.0
7877,124.0
7878,130.0
7879,119.0
7880,126.0
7881,124.0
7882,123.0
7883,123.0
7884,119.0
7885,122.0
7886,124.0
7887,120.0
7888,126.0
7889,115.0
7890,126.0
7891,129.0
7892,128.0
7893,126.0
7894,127.0
7895,120.0
7896,119.0
7897,122.0
7898,122.0
7899,128.0
7900,126.0
7901,121.0
7902,122.0
7903,132.0
7904,134.0
7905,124.0
7906,130.0
7907,130.0
7908,124.0
7909,135.0
7910,126.0
7911,132.0
7912,127.0
7913,127.0
7914,130.0
7915,127.0
7916,143.0
7917,138.0
7918,135.0
7919,131.0
7920,132.0
7921,135.0
7922,135.0
7923,139.0
7924,140.0
7925,135.0
7926,134.0
7927,134.0
7928,138.0
7929,137.0
7930,138.0
7931,136.0
7932,134.0
7933,143.0
7934,143.0
7935,144.0
7936,137.0
7937,138.0
7938,142.0
7939,139.0
7940,138.0
7941,144.0
7942,143.0
7943,135.0
7944,144.0
7945,143.0
7946,147.0
7947,161.0
7948,140.0
7949,144.0
7950,156.0
7951,159.0
7952,158.0
7953,157.0
7954,154.0
7955,145.0
7956,137.0
7957,157.0
7958,162.0
7959,160.0
7960,148.0
7961,151.0
7962,156.0
7963,155.0
7964,158.0
7965,158.0
7966,157.0
7967,145.0
7968,148.0
7969,142.0
7970,144.0
7971,144.0
7972,146.0
7973,145.0
7974,144.0
7975,141.0
7976,142.0
7977,139.0
7978,142.0
7979,136.0
7980,137.0
7981,141.0
7982,140.0
7983,134.0
7984,130.0
7985,132.0
7986,142.0
7987,137.0
7988,131.0
7989,136.0
7990,131.0
7991,131.0
7992,137.0
7993,129.0
7994,136.0
7995,134.0
7996,132.0
7997,132.0
7998,129.0
7999,124.0
8000,135.0
8001,132.0
8002,131.0
8003,127.0
8004,120.0
8005,116.0
8006,124.0
8007,126.0
8008,120.0
8009,118.0
8010,113.0
8011,114.0
8012,115.0
8013,106.0
8014,104.0
8015,102.0
8016,102.0
8017,99.0
8018,103.0
8019,102.0
8020,98.0
8021,101.0
8022,94.0
8023,93.0
8024,97.0
8025,95.0
8026,94.0
8027,94.0
8028,93.0
8029,91.0
8030,94.0
8031,92.0
8032,88.0
8033,88.0
8034,91.0
8035,87.0
8036,90.0
8037,88.0
8038,85.0
8039,82.0
8040,78.0
8041,87.0
8042,81.0
8043,85.0
8044,83.0
8045,81.0
8046,78.0
8047,78.0
8048,79.0
8049,75.0
8050,72.0
8051,68.0
8052,67.0
8053,65.0
8054,66.0
8055,63.0
8056,59.0
8057,58.0
8058,54.0
8059,54.0
8060,54.0
8061,51.0
8062,47.0
8063,46.0
8064,46.0
8065,44.0
8066,46.0
8067,44.0
8068,40.0
8069,36.0
8070,36.0
8071,36.0
8072,34.0
8073,32.0
8074,29.0
8075,29.0
8076,28.0
8077,26.0
8078,27.0
8079,26.0
8080,25.0
8081,24.0
8082,23.0
8083,24.0
8084,25.0
8085,24.0
8086,23.0
8087,22.0
8088,23.0
8089,20.0
8090,22.0
8091,21.0
8092,20.0
8093,16.0
8094,16.0
8095,16.0
8096,16.0
8097,15.0
8098,15.0
8099,16.0
8100,14.0
8101,14.0
8102,14.0
8103,13.0
8104,14.0
8105,13.0
8106,12.0
8107,13.0
8108,13.0
8109,13.0
8110,12.0
8111,10.0
8112,11.0
8113,11.0
8114,12.0
8115,13.0
8116,12.0
8117,12.0
8118,13.0
8119,16.0
8120,15.0
8121,17.0
8122,16.0
8123,17.0
8124,15.0
8125,18.0
8126,18.0
8127,20.0
8128,21.0
8129,22.0
8130,26.0
8131,28.0
8132,32.0
8133,32.0
8134,31.0
8135,29.0
8136,30.0
8137,33.0
8138,37.0
